position,champion,time_min,killed,placed
TOP,트위치,0.0,0.0,1.0
TOP,트위치,5.0,1.0,2.0
TOP,트위치,15.0,0.0,1.0
TOP,티모,0.0,1.0,1.4079173838209982
TOP,티모,5.0,1.1546391752577319,7.926100628930818
TOP,티모,10.0,1.2857142857142858,10.803459119496855
TOP,티모,15.0,1.8105849582172702,11.428346456692914
TOP,티모,20.0,2.2296918767507004,12.50503018108652
TOP,티모,25.0,2.2857142857142856,13.054347826086957
TOP,티모,30.0,1.9215686274509804,13.24705882352941
TOP,티모,35.0,2.0588235294117645,12.75
TOP,판테온,0.0,2.0,1.3431952662721893
TOP,판테온,5.0,1.0901639344262295,2.2735042735042734
TOP,판테온,10.0,1.2662721893491125,2.1885856079404467
TOP,판테온,15.0,1.3850931677018634,2.103953147877013
TOP,판테온,20.0,1.5225806451612902,1.9498956158663883
TOP,판테온,25.0,1.5380952380952382,1.7942238267148014
TOP,판테온,30.0,1.4672897196261683,1.9895833333333333
TOP,판테온,35.0,1.5454545454545454,1.8214285714285714
TOP,피들스틱,0.0,0.0,1.0
TOP,피들스틱,5.0,1.1764705882352942,1.1666666666666667
TOP,피들스틱,10.0,1.5666666666666667,1.2608695652173914
TOP,피들스틱,15.0,1.5294117647058822,1.25
TOP,피들스틱,20.0,1.896551724137931,1.3666666666666667
TOP,피들스틱,25.0,2.05,1.5333333333333334
TOP,피들스틱,30.0,1.9230769230769231,1.2857142857142858
TOP,피들스틱,35.0,1.75,2.0
TOP,피오라,0.0,1.2053571428571428,1.3637953651071273
TOP,피오라,5.0,1.2248520710059172,2.140203932993445
TOP,피오라,10.0,1.2408066429418743,2.1598689002184996
TOP,피오라,15.0,1.5,2.074626865671642
TOP,피오라,20.0,1.6335504885993486,2.1681766704416763
TOP,피오라,25.0,1.6886075949367088,1.962172647914646
TOP,피오라,30.0,1.6239067055393586,1.8110831234256928
TOP,피오라,35.0,1.4545454545454546,1.892156862745098
TOP,피즈,0.0,0.0,1.4545454545454546
TOP,피즈,5.0,1.0,3.0
TOP,피즈,10.0,2.0,2.923076923076923
TOP,피즈,15.0,1.75,2.3076923076923075
TOP,피즈,20.0,1.25,1.7272727272727273
TOP,피즈,25.0,1.2,1.8571428571428572
TOP,피즈,30.0,2.0,1.3333333333333333
TOP,피즈,35.0,0.0,2.0
TOP,하이머딩거,0.0,3.0,1.3881118881118881
TOP,하이머딩거,5.0,1.2638888888888888,2.2975460122699385
TOP,하이머딩거,10.0,1.3240740740740742,2.326984126984127
TOP,하이머딩거,15.0,1.4015151515151516,2.1465201465201464
TOP,하이머딩거,20.0,1.6422764227642277,2.097674418604651
TOP,하이머딩거,25.0,1.53125,2.1347517730496453
TOP,하이머딩거,30.0,1.434782608695652,2.014705882352941
TOP,하이머딩거,35.0,1.588235294117647,1.9411764705882353
TOP,헤카림,0.0,0.0,1.0
TOP,헤카림,5.0,0.0,2.0
TOP,헤카림,10.0,1.0,2.5
TOP,헤카림,15.0,1.0,3.0
TOP,헤카림,20.0,2.0,1.0
TOP,흐웨이,0.0,0.0,1.7272727272727273
TOP,흐웨이,5.0,1.25,2.230769230769231
TOP,흐웨이,10.0,1.2,2.4615384615384617
TOP,흐웨이,15.0,1.3333333333333333,1.9166666666666667
TOP,흐웨이,20.0,2.3333333333333335,1.625
TOP,흐웨이,25.0,1.5,1.5
TOP,흐웨이,30.0,1.0,1.6666666666666667
TOP,흐웨이,35.0,2.0,1.0
UTILITY,가렌,0.0,0.0,2.0
UTILITY,가렌,5.0,1.6666666666666667,4.25
UTILITY,가렌,10.0,2.0,5.75
UTILITY,가렌,15.0,4.25,7.75
UTILITY,가렌,20.0,3.3333333333333335,9.666666666666666
UTILITY,가렌,25.0,3.6666666666666665,6.666666666666667
UTILITY,가렌,30.0,1.0,11.0
UTILITY,가렌,35.0,0.0,3.0
UTILITY,갈리오,0.0,1.1304347826086956,1.7403314917127073
UTILITY,갈리오,5.0,1.6612903225806452,3.7581395348837208
UTILITY,갈리오,10.0,2.433862433862434,7.398148148148148
UTILITY,갈리오,15.0,2.5,8.690140845070422
UTILITY,갈리오,20.0,2.511278195488722,9.142011834319527
UTILITY,갈리오,25.0,2.0813953488372094,8.758620689655173
UTILITY,갈리오,30.0,1.5483870967741935,6.764705882352941
UTILITY,갈리오,35.0,1.5,6.105263157894737
UTILITY,갱플랭크,0.0,0.0,2.0
UTILITY,갱플랭크,5.0,0.0,3.0
UTILITY,갱플랭크,10.0,0.0,4.0
UTILITY,갱플랭크,15.0,1.0,5.0
UTILITY,갱플랭크,20.0,0.0,3.0
UTILITY,갱플랭크,25.0,0.0,2.0
UTILITY,그라가스,0.0,1.0,1.8688524590163935
UTILITY,그라가스,5.0,1.6730769230769231,3.467391304347826
UTILITY,그라가스,10.0,2.643835616438356,6.956989247311828
UTILITY,그라가스,15.0,2.776315789473684,8.150537634408602
UTILITY,그라가스,20.0,2.532258064516129,9.6
UTILITY,그라가스,25.0,1.9534883720930232,8.678571428571429
UTILITY,그라가스,30.0,2.0714285714285716,6.285714285714286
UTILITY,그라가스,35.0,2.0,6.428571428571429
UTILITY,그레이브즈,0.0,0.0,1.0
UTILITY,그레이브즈,5.0,0.0,2.0
UTILITY,그레이브즈,10.0,3.0,7.0
UTILITY,그레이브즈,15.0,6.0,6.0
UTILITY,그레이브즈,20.0,4.0,6.0
UTILITY,그웬,0.0,1.0,2.0
UTILITY,그웬,5.0,0.0,3.0
UTILITY,그웬,10.0,3.0,5.0
UTILITY,그웬,15.0,0.0,6.0
UTILITY,그웬,20.0,5.0,9.0
UTILITY,그웬,25.0,2.0,9.0
UTILITY,나르,0.0,0.0,1.0
UTILITY,나르,5.0,1.0,5.0
UTILITY,나르,10.0,1.0,6.0
UTILITY,나르,15.0,4.0,11.0
UTILITY,나르,20.0,5.5,8.0
UTILITY,나르,25.0,3.0,9.0
UTILITY,나르,30.0,5.0,10.0
UTILITY,나미,0.0,1.11875,1.7651975683890577
UTILITY,나미,5.0,1.5210084033613445,3.814295257181029
UTILITY,나미,10.0,2.410179640718563,6.858094603597602
UTILITY,나미,15.0,2.450692746536267,8.467883705206221
UTILITY,나미,20.0,2.5377643504531724,9.222129086336965
UTILITY,나미,25.0,2.2448,8.001160092807424
UTILITY,나미,30.0,2.049469964664311,7.377358490566038
UTILITY,나미,35.0,1.9848484848484849,6.441860465116279
UTILITY,나서스,0.0,0.0,2.0
UTILITY,나서스,5.0,1.0,3.0
UTILITY,나서스,10.0,1.0,7.5
UTILITY,나서스,15.0,1.5,9.0
UTILITY,나서스,20.0,3.0,9.0
UTILITY,나서스,25.0,1.0,8.0
UTILITY,나서스,30.0,0.0,5.0
UTILITY,나피리,0.0,1.0,2.0
UTILITY,나피리,5.0,1.5,3.4
UTILITY,나피리,10.0,2.8,4.4
UTILITY,나피리,15.0,2.8,10.2
UTILITY,나피리,20.0,4.0,8.0
UTILITY,나피리,25.0,2.0,6.0
UTILITY,나피리,30.0,3.0,4.0
UTILITY,노틸러스,0.0,1.1080851063829786,1.7307553306830503
UTILITY,노틸러스,5.0,1.6052258456552562,3.444186046511628
UTILITY,노틸러스,10.0,2.460213169805811,7.293900420221571
UTILITY,노틸러스,15.0,2.4549492385786804,8.873673310898265
UTILITY,노틸러스,20.0,2.393832252995482,9.723104342190538
UTILITY,노틸러스,25.0,2.1555340432397547,8.40994933210502
UTILITY,노틸러스,30.0,1.8934959349593496,7.1962524654832345
UTILITY,노틸러스,35.0,1.7157894736842105,6.314917127071824
UTILITY,녹턴,0.0,0.0,1.1666666666666667
UTILITY,녹턴,5.0,2.0,2.857142857142857
UTILITY,녹턴,10.0,2.8,6.142857142857143
UTILITY,녹턴,15.0,2.2857142857142856,7.857142857142857
UTILITY,녹턴,20.0,2.2857142857142856,8.285714285714286
UTILITY,녹턴,25.0,1.5,7.166666666666667
UTILITY,녹턴,30.0,2.6666666666666665,5.25
UTILITY,녹턴,35.0,2.0,5.0
UTILITY,누누와 윌럼프,0.0,1.3333333333333333,1.6470588235294117
UTILITY,누누와 윌럼프,5.0,1.875,3.5
UTILITY,누누와 윌럼프,10.0,2.235294117647059,6.545454545454546
UTILITY,누누와 윌럼프,15.0,2.357142857142857,7.9523809523809526
UTILITY,누누와 윌럼프,20.0,1.7142857142857142,8.15
UTILITY,누누와 윌럼프,25.0,1.9090909090909092,6.5625
UTILITY,누누와 윌럼프,30.0,2.0,6.857142857142857
UTILITY,누누와 윌럼프,35.0,2.0,4.666666666666667
UTILITY,니달리,0.0,1.2388059701492538,7.993852459016393
UTILITY,니달리,5.0,2.039312039312039,11.806122448979592
UTILITY,니달리,10.0,3.139130434782609,16.975510204081633
UTILITY,니달리,15.0,3.439909297052154,18.25153374233129
UTILITY,니달리,20.0,3.553314121037464,20.93175853018373
UTILITY,니달리,25.0,3.105726872246696,18.65799256505576
UTILITY,니달리,30.0,2.8653846153846154,17.260162601626018
UTILITY,니달리,35.0,1.9,16.11111111111111
UTILITY,니코,0.0,1.140461215932914,1.8020325203252032
UTILITY,니코,5.0,1.6241067174845165,3.6514522821576763
UTILITY,니코,10.0,2.6398613518197576,7.305792972459639
UTILITY,니코,15.0,2.7786088257292447,8.95639628085925
UTILITY,니코,20.0,2.8615173674588665,9.623049219687875
UTILITY,니코,25.0,2.541899441340782,8.528500276701715
UTILITY,니코,30.0,2.2416534181240064,7.226057906458798
UTILITY,니코,35.0,2.0289017341040463,6.297101449275362
UTILITY,다리우스,0.0,1.0,0.0
UTILITY,다리우스,5.0,1.0,3.6666666666666665
UTILITY,다리우스,10.0,2.6666666666666665,5.666666666666667
UTILITY,다리우스,15.0,5.0,10.333333333333334
UTILITY,다리우스,20.0,3.6666666666666665,10.0
UTILITY,다리우스,25.0,2.5,10.5
UTILITY,다리우스,30.0,4.0,13.0
UTILITY,다리우스,35.0,5.0,13.0
UTILITY,다이애나,0.0,0.0,1.5
UTILITY,다이애나,5.0,1.5,3.5
UTILITY,다이애나,10.0,3.0,8.0
UTILITY,다이애나,15.0,1.5,13.5
UTILITY,다이애나,20.0,3.0,8.5
UTILITY,다이애나,25.0,0.0,4.0
UTILITY,드레이븐,5.0,0.0,1.0
UTILITY,드레이븐,10.0,1.0,1.0
UTILITY,드레이븐,15.0,0.0,6.0
UTILITY,라칸,0.0,1.1285140562248996,1.7040320274521017
UTILITY,라칸,5.0,1.6328368548666436,3.7607446564008273
UTILITY,라칸,10.0,2.6935646053293114,7.618090452261306
UTILITY,라칸,15.0,2.830173564753004,9.270577324368189
UTILITY,라칸,20.0,2.893825547206795,10.216811594202898
UTILITY,라칸,25.0,2.5599184089750127,8.963085856491082
UTILITY,라칸,30.0,2.370322580645161,7.660203139427516
UTILITY,라칸,35.0,2.2268041237113403,7.286666666666667
UTILITY,람머스,0.0,1.103448275862069,1.6547619047619047
UTILITY,람머스,5.0,1.638095238095238,3.354651162790698
UTILITY,람머스,10.0,2.259259259259259,7.473988439306359
UTILITY,람머스,15.0,2.4198473282442747,9.099415204678362
UTILITY,람머스,20.0,2.2095238095238097,9.86861313868613
UTILITY,람머스,25.0,2.2063492063492065,9.659574468085106
UTILITY,람머스,30.0,1.793103448275862,7.25
UTILITY,람머스,35.0,1.7142857142857142,7.428571428571429
UTILITY,럭스,0.0,1.0941176470588236,1.792604501607717
UTILITY,럭스,5.0,1.5324384787472036,3.8309859154929575
UTILITY,럭스,10.0,2.622848200312989,6.942657342657343
UTILITY,럭스,15.0,2.730132450331126,8.228045325779037
UTILITY,럭스,20.0,2.888211382113821,8.998217468805704
UTILITY,럭스,25.0,2.5126582278481013,7.7727272727272725
UTILITY,럭스,30.0,2.2848101265822787,7.570707070707071
UTILITY,럭스,35.0,2.608695652173913,7.109589041095891
UTILITY,럼블,0.0,1.0,1.9473684210526316
UTILITY,럼블,5.0,1.5625,3.392857142857143
UTILITY,럼블,10.0,2.4285714285714284,7.137931034482759
UTILITY,럼블,15.0,2.2,7.703703703703703
UTILITY,럼블,20.0,2.3333333333333335,8.285714285714286
UTILITY,럼블,25.0,1.7272727272727273,6.733333333333333
UTILITY,럼블,30.0,2.0,5.0
UTILITY,럼블,35.0,0.0,3.0
UTILITY,레나타 글라스크,0.0,1.0892857142857142,1.7
UTILITY,레나타 글라스크,5.0,1.6256983240223464,3.6356275303643724
UTILITY,레나타 글라스크,10.0,2.7354260089686098,7.47410358565737
UTILITY,레나타 글라스크,15.0,2.5952380952380953,8.758196721311476
UTILITY,레나타 글라스크,20.0,2.7159763313609466,9.755434782608695
UTILITY,레나타 글라스크,25.0,2.436893203883495,8.210526315789474
UTILITY,레나타 글라스크,30.0,2.3777777777777778,7.220338983050848
UTILITY,레나타 글라스크,35.0,2.1818181818181817,7.0588235294117645
UTILITY,레오나,0.0,1.1605758582502768,1.7577975811584978
UTILITY,레오나,5.0,1.7266284171447857,3.4567284831193534
UTILITY,레오나,10.0,2.8469490670700957,7.454375292466074
UTILITY,레오나,15.0,2.864360983517968,9.058167141500475
UTILITY,레오나,20.0,2.8605121293800537,9.862396204033216
UTILITY,레오나,25.0,2.5960193652501347,8.65136842105263
UTILITY,레오나,30.0,2.1957070707070705,7.305976806422836
UTILITY,레오나,35.0,2.085858585858586,6.411764705882353
UTILITY,렉사이,0.0,1.0,2.3333333333333335
UTILITY,렉사이,5.0,2.0,3.6
UTILITY,렉사이,10.0,1.3333333333333333,6.8
UTILITY,렉사이,15.0,2.25,8.8
UTILITY,렉사이,20.0,4.5,10.0
UTILITY,렉사이,25.0,3.3333333333333335,6.25
UTILITY,렉사이,30.0,2.5,5.0
UTILITY,렐,0.0,1.176706827309237,1.7394106813996317
UTILITY,렐,5.0,1.577393504850274,3.4469882801853364
UTILITY,렐,10.0,2.5233192004845546,7.820871436256052
UTILITY,렐,15.0,2.54703375942314,9.57431693989071
UTILITY,렐,20.0,2.5354072861236183,10.568446269678303
UTILITY,렐,25.0,2.2893041237113403,9.070817490494296
UTILITY,렐,30.0,2.022970903522205,7.7534516765285995
UTILITY,렐,35.0,1.8047337278106508,7.270903010033445
UTILITY,렝가,0.0,1.0571428571428572,1.4
UTILITY,렝가,5.0,1.8217821782178218,3.05
UTILITY,렝가,10.0,2.8333333333333335,6.952
UTILITY,렝가,15.0,2.8686868686868685,7.306451612903226
UTILITY,렝가,20.0,3.1139240506329116,8.876404494382022
UTILITY,렝가,25.0,2.74468085106383,7.016949152542373
UTILITY,렝가,30.0,2.272727272727273,7.0625
UTILITY,렝가,35.0,2.0,3.4285714285714284
UTILITY,룰루,0.0,1.1107692307692307,1.7921335970116459
UTILITY,룰루,5.0,1.5597914630172696,3.7562607532020644
UTILITY,룰루,10.0,2.4607420189818807,7.033833871887474
UTILITY,룰루,15.0,2.5752663270032423,8.550300445822835
UTILITY,룰루,20.0,2.5203438395415474,9.4240736255752
UTILITY,룰루,25.0,2.2677465459742736,8.166842661034847
UTILITY,룰루,30.0,1.984375,7.221350078492936
UTILITY,룰루,35.0,1.84375,6.752043596730245
UTILITY,르블랑,0.0,1.21875,1.7523364485981308
UTILITY,르블랑,5.0,1.7824175824175825,3.738562091503268
UTILITY,르블랑,10.0,2.657391304347826,8.051696284329564
UTILITY,르블랑,15.0,2.7581573896353166,9.393388429752067
UTILITY,르블랑,20.0,2.9448275862068964,10.212981744421906
UTILITY,르블랑,25.0,2.759197324414716,9.38135593220339
UTILITY,르블랑,30.0,2.47008547008547,8.472049689440993
UTILITY,르블랑,35.0,2.375,8.37037037037037
UTILITY,리 신,0.0,1.0,1.368421052631579
UTILITY,리 신,5.0,1.1428571428571428,4.3
UTILITY,리 신,10.0,2.7142857142857144,6.5
UTILITY,리 신,15.0,2.1538461538461537,6.9
UTILITY,리 신,20.0,3.0,9.294117647058824
UTILITY,리 신,25.0,2.5454545454545454,8.785714285714286
UTILITY,리 신,30.0,2.0,6.714285714285714
UTILITY,리 신,35.0,2.0,5.333333333333333
UTILITY,리븐,0.0,1.0,0.0
UTILITY,리븐,5.0,1.0,2.0
UTILITY,리븐,10.0,5.0,5.0
UTILITY,리븐,15.0,2.0,6.0
UTILITY,리븐,20.0,0.0,13.0
UTILITY,리븐,25.0,1.0,3.0
UTILITY,리산드라,0.0,1.2857142857142858,1.9411764705882353
UTILITY,리산드라,5.0,1.6666666666666667,3.8048780487804876
UTILITY,리산드라,10.0,2.657142857142857,7.857142857142857
UTILITY,리산드라,15.0,2.787878787878788,9.0
UTILITY,리산드라,20.0,3.0357142857142856,10.0
UTILITY,리산드라,25.0,2.2857142857142856,9.875
UTILITY,리산드라,30.0,2.0,6.333333333333333
UTILITY,마스터 이,0.0,0.0,2.0
UTILITY,마스터 이,5.0,1.0,3.6666666666666665
UTILITY,마스터 이,10.0,1.0,4.666666666666667
UTILITY,마스터 이,15.0,2.0,8.333333333333334
UTILITY,마스터 이,20.0,2.0,6.666666666666667
UTILITY,마스터 이,25.0,4.0,6.0
UTILITY,마스터 이,30.0,0.0,3.0
UTILITY,마오카이,0.0,1.108433734939759,1.7271619975639465
UTILITY,마오카이,5.0,1.6141732283464567,3.5305944055944054
UTILITY,마오카이,10.0,2.694736842105263,7.082108902333621
UTILITY,마오카이,15.0,2.730612244897959,8.49737302977233
UTILITY,마오카이,20.0,2.7787610619469025,9.368817204301076
UTILITY,마오카이,25.0,2.4246575342465753,7.885022692889561
UTILITY,마오카이,30.0,2.204761904761905,6.898089171974522
UTILITY,마오카이,35.0,1.955223880597015,7.020618556701031
UTILITY,말자하,0.0,1.0,1.6666666666666667
UTILITY,말자하,5.0,2.0,3.3333333333333335
UTILITY,말자하,10.0,3.8,6.5
UTILITY,말자하,15.0,4.5,5.833333333333333
UTILITY,말자하,20.0,2.0,7.25
UTILITY,말자하,25.0,2.0,6.25
UTILITY,말자하,30.0,2.0,7.0
UTILITY,말자하,35.0,0.0,2.0
UTILITY,말파이트,0.0,1.0,1.5833333333333333
UTILITY,말파이트,5.0,1.2857142857142858,4.071428571428571
UTILITY,말파이트,10.0,2.4,5.5
UTILITY,말파이트,15.0,2.5384615384615383,8.846153846153847
UTILITY,말파이트,20.0,2.272727272727273,8.461538461538462
UTILITY,말파이트,25.0,1.5,8.545454545454545
UTILITY,말파이트,30.0,2.0,7.333333333333333
UTILITY,말파이트,35.0,0.0,4.0
UTILITY,멜,0.0,1.234375,1.7878192534381139
UTILITY,멜,5.0,1.5041551246537397,3.8023450586264658
UTILITY,멜,10.0,2.4299065420560746,6.704507512520868
UTILITY,멜,15.0,2.5970772442588728,8.037414965986395
UTILITY,멜,20.0,2.577777777777778,9.016771488469601
UTILITY,멜,25.0,2.4375,8.129577464788733
UTILITY,멜,30.0,2.173228346456693,6.888888888888889
UTILITY,멜,35.0,1.7560975609756098,6.927536231884058
UTILITY,모데카이저,0.0,1.0,1.5
UTILITY,모데카이저,5.0,1.0,3.4
UTILITY,모데카이저,10.0,1.0,6.4
UTILITY,모데카이저,15.0,2.0,4.2
UTILITY,모데카이저,20.0,2.3333333333333335,7.25
UTILITY,모데카이저,25.0,3.0,7.0
UTILITY,모데카이저,30.0,1.0,6.0
UTILITY,모르가나,0.0,1.0892857142857142,1.8455743879472692
UTILITY,모르가나,5.0,1.5346260387811634,4.01669449081803
UTILITY,모르가나,10.0,2.491743119266055,7.329450915141431
UTILITY,모르가나,15.0,2.512621359223301,8.873935264054515
UTILITY,모르가나,20.0,2.5357142857142856,9.650103519668738
UTILITY,모르가나,25.0,2.2298850574712645,8.555232558139535
UTILITY,모르가나,30.0,2.146153846153846,7.132530120481928
UTILITY,모르가나,35.0,1.6829268292682926,5.771929824561403
UTILITY,문도 박사,0.0,1.0,2.5833333333333335
UTILITY,문도 박사,5.0,1.625,4.882352941176471
UTILITY,문도 박사,10.0,3.4,8.588235294117647
UTILITY,문도 박사,15.0,2.769230769230769,9.058823529411764
UTILITY,문도 박사,20.0,2.3333333333333335,8.666666666666666
UTILITY,문도 박사,25.0,2.3333333333333335,7.5
UTILITY,문도 박사,30.0,1.0,7.0
UTILITY,미스 포츈,0.0,0.0,1.75
UTILITY,미스 포츈,5.0,1.75,4.8
UTILITY,미스 포츈,10.0,4.0,6.0
UTILITY,미스 포츈,15.0,5.0,7.2
UTILITY,미스 포츈,20.0,3.5,7.75
UTILITY,미스 포츈,25.0,4.666666666666667,11.333333333333334
UTILITY,미스 포츈,30.0,4.0,6.0
UTILITY,밀리오,0.0,1.1294117647058823,3.75250501002004
UTILITY,밀리오,5.0,1.4908424908424909,7.880715705765407
UTILITY,밀리오,10.0,2.427107061503417,11.34493041749503
UTILITY,밀리오,15.0,2.4598269468479605,13.22233300099701
UTILITY,밀리오,20.0,2.48159509202454,14.648816936488169
UTILITY,밀리오,25.0,2.2523584905660377,13.352233676975946
UTILITY,밀리오,30.0,2.0233918128654973,12.71480144404332
UTILITY,밀리오,35.0,1.4038461538461537,10.410526315789474
UTILITY,바드,0.0,1.1583769633507854,9.465407131452901
UTILITY,바드,5.0,1.9036635006784262,15.762107503991485
UTILITY,바드,10.0,3.0375070501974055,19.805215540180946
UTILITY,바드,15.0,3.1477444747199517,20.072703062583223
UTILITY,바드,20.0,3.1573413443484792,21.500847170450694
UTILITY,바드,25.0,2.826455624646693,19.208025830258304
UTILITY,바드,30.0,2.4384422110552766,16.730733519034356
UTILITY,바드,35.0,2.2816901408450705,15.38993710691824
UTILITY,바루스,0.0,1.0,2.1666666666666665
UTILITY,바루스,5.0,1.0,3.6666666666666665
UTILITY,바루스,10.0,1.8333333333333333,6.444444444444445
UTILITY,바루스,15.0,2.5,7.0
UTILITY,바루스,20.0,2.8,8.5
UTILITY,바루스,25.0,1.0,5.333333333333333
UTILITY,바이,0.0,1.1428571428571428,1.5384615384615385
UTILITY,바이,5.0,1.1818181818181819,3.5555555555555554
UTILITY,바이,10.0,2.7058823529411766,7.722222222222222
UTILITY,바이,15.0,2.7142857142857144,8.8125
UTILITY,바이,20.0,2.3636363636363638,8.923076923076923
UTILITY,바이,25.0,1.8333333333333333,6.5
UTILITY,바이,30.0,1.5,7.0
UTILITY,바이,35.0,4.0,11.0
UTILITY,베이가,0.0,1.3333333333333333,1.7702702702702702
UTILITY,베이가,5.0,1.456140350877193,3.8289473684210527
UTILITY,베이가,10.0,2.5,6.447368421052632
UTILITY,베이가,15.0,2.737704918032787,8.73972602739726
UTILITY,베이가,20.0,3.185185185185185,9.220338983050848
UTILITY,베이가,25.0,2.575,9.16326530612245
UTILITY,베이가,30.0,2.0,7.25
UTILITY,베이가,35.0,1.6,8.0
UTILITY,베인,0.0,1.3333333333333333,1.8571428571428572
UTILITY,베인,5.0,1.52,3.0303030303030303
UTILITY,베인,10.0,3.21875,7.0
UTILITY,베인,15.0,4.064516129032258,8.147058823529411
UTILITY,베인,20.0,3.6666666666666665,9.214285714285714
UTILITY,베인,25.0,2.6,7.75
UTILITY,베인,30.0,2.6,8.666666666666666
UTILITY,베인,35.0,0.0,2.0
UTILITY,벡스,0.0,1.0,2.0
UTILITY,벡스,5.0,1.5,3.75
UTILITY,벡스,10.0,3.25,8.0
UTILITY,벡스,15.0,2.25,9.5
UTILITY,벡스,20.0,5.5,7.25
UTILITY,벡스,25.0,2.5,8.0
UTILITY,벡스,30.0,1.0,2.0
UTILITY,벡스,35.0,1.0,4.0
UTILITY,벨베스,0.0,0.0,1.0
UTILITY,벨베스,5.0,1.25,3.3333333333333335
UTILITY,벨베스,10.0,3.0,5.5
UTILITY,벨베스,15.0,3.6,7.833333333333333
UTILITY,벨베스,20.0,3.4,10.8
UTILITY,벨베스,25.0,1.5,6.75
UTILITY,벨베스,30.0,0.0,3.0
UTILITY,벨코즈,0.0,1.0256410256410255,1.7744186046511627
UTILITY,벨코즈,5.0,1.4471544715447155,4.166666666666667
UTILITY,벨코즈,10.0,2.44702842377261,7.191111111111111
UTILITY,벨코즈,15.0,2.5295698924731185,8.780269058295964
UTILITY,벨코즈,20.0,2.5425867507886437,9.259562841530055
UTILITY,벨코즈,25.0,2.3935185185185186,8.225806451612904
UTILITY,벨코즈,30.0,2.2,7.118055555555555
UTILITY,벨코즈,35.0,1.8333333333333333,6.392156862745098
UTILITY,볼리베어,0.0,0.0,2.0
UTILITY,볼리베어,5.0,2.0,4.0
UTILITY,볼리베어,10.0,0.0,10.0
UTILITY,볼리베어,15.0,0.0,4.0
UTILITY,볼리베어,20.0,6.0,14.0
UTILITY,볼리베어,25.0,2.0,13.0
UTILITY,볼리베어,30.0,1.0,3.0
UTILITY,브라움,0.0,1.0981182795698925,1.7691633046833888
UTILITY,브라움,5.0,1.4804039432555902,3.6345288422201008
UTILITY,브라움,10.0,2.347798642890958,7.055982733036557
UTILITY,브라움,15.0,2.379339686861811,8.83592781374845
UTILITY,브라움,20.0,2.3252733389402858,9.656362083689155
UTILITY,브라움,25.0,2.1416549789621318,8.401182848693939
UTILITY,브라움,30.0,1.9559322033898305,7.322889006903877
UTILITY,브라움,35.0,1.7773851590106007,6.6654343807763405
UTILITY,브랜드,0.0,1.1111111111111112,1.7448979591836735
UTILITY,브랜드,5.0,1.6896551724137931,3.808333333333333
UTILITY,브랜드,10.0,2.7217391304347824,6.75206611570248
UTILITY,브랜드,15.0,2.9607843137254903,8.166666666666666
UTILITY,브랜드,20.0,2.9239130434782608,8.222222222222221
UTILITY,브랜드,25.0,2.7936507936507935,7.208333333333333
UTILITY,브랜드,30.0,2.0,6.129032258064516
UTILITY,브랜드,35.0,1.2,2.5555555555555554
UTILITY,블리츠크랭크,0.0,1.0755813953488371,1.7968526466380543
UTILITY,블리츠크랭크,5.0,1.5171990171990173,3.3148875401642273
UTILITY,블리츠크랭크,10.0,2.290711700844391,7.488202637057599
UTILITY,블리츠크랭크,15.0,2.3157663592446203,9.08689509007418
UTILITY,블리츠크랭크,20.0,2.2683863885839735,10.115117289313641
UTILITY,블리츠크랭크,25.0,2.0724381625441697,8.550520514390692
UTILITY,블리츠크랭크,30.0,1.736501079913607,7.5588615782664945
UTILITY,블리츠크랭크,35.0,1.8392857142857142,7.7592592592592595
UTILITY,비에고,0.0,1.0,2.0
UTILITY,비에고,5.0,1.0,3.125
UTILITY,비에고,10.0,2.0,7.625
UTILITY,비에고,15.0,1.625,9.0
UTILITY,비에고,20.0,1.8,11.333333333333334
UTILITY,비에고,25.0,3.5,9.5
UTILITY,비에고,30.0,2.0,13.0
UTILITY,비에고,35.0,2.0,8.0
UTILITY,빅토르,0.0,0.0,2.0
UTILITY,빅토르,5.0,0.0,2.0
UTILITY,빅토르,10.0,1.0,4.0
UTILITY,빅토르,15.0,0.0,10.0
UTILITY,빅토르,20.0,1.0,5.0
UTILITY,빅토르,25.0,3.0,6.0
UTILITY,뽀삐,0.0,1.086092715231788,1.8173431734317342
UTILITY,뽀삐,5.0,1.561624649859944,3.845727482678984
UTILITY,뽀삐,10.0,2.510919248349416,8.058769513314967
UTILITY,뽀삐,15.0,2.560922063666301,9.534170153417016
UTILITY,뽀삐,20.0,2.5505084745762714,10.493699885452463
UTILITY,뽀삐,25.0,2.349322210636079,9.134883720930233
UTILITY,뽀삐,30.0,2.1674641148325358,8.182527301092044
UTILITY,뽀삐,35.0,2.097560975609756,7.032863849765258
UTILITY,사미라,5.0,1.0,2.0
UTILITY,사미라,10.0,1.0,7.0
UTILITY,사이온,0.0,1.0,1.619047619047619
UTILITY,사이온,5.0,1.3125,3.5172413793103448
UTILITY,사이온,10.0,2.260869565217391,6.551724137931035
UTILITY,사이온,15.0,2.5,8.571428571428571
UTILITY,사이온,20.0,2.35,8.5
UTILITY,사이온,25.0,2.25,7.777777777777778
UTILITY,사이온,30.0,2.5,6.888888888888889
UTILITY,사이온,35.0,1.0,3.0
UTILITY,사일러스,0.0,1.1612903225806452,1.5961538461538463
UTILITY,사일러스,5.0,1.4933333333333334,3.373913043478261
